"path","line","declaration"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","41","public void ReplaceRewards(IEnumerable<string> enemyIds)"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","68","public bool CanConsume(Prisoner prisoner)"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","73","public bool TryConsume(Prisoner prisoner)"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","78","public void Clear()"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","6","public enum RewardProcessingState"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","14","public enum RunResult"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","21","public sealed class RunSessionModel"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","23","public RunSessionModel("
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","57","public string CurrentStageId { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","59","public int CurrentDay { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","61","public string CurrentEncounterId { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","63","public PartyRoster PartyRoster { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","65","public PrisonerInventory PrisonerInventory { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","67","public RewardProcessingState RewardState { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","69","public RunResult Result { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","71","internal void BeginDay(StageDayDefinition day)"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","89","internal void BeginReward()"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","101","internal void BeginRewardProcessing()"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","113","internal void CompleteReward()"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","125","internal void MarkVictory()"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","131","internal void MarkDefeat()"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","11","public sealed class ManifestationAttemptResult"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","13","internal ManifestationAttemptResult("
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","21","public bool Success { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","23","public MonsterDefinition Candidate { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","26","public sealed class ManifestationService"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","35","public ManifestationService("
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","54","public MonsterDefinition PendingCandidate => pendingCandidate;"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","56","public ManifestationAttemptResult BeginAttempt("
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","118","public MonsterModel ConfirmRecruitment()"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","164","public bool SkipRecruitment()"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","11","public enum OfferingCandidateKind"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","20","public sealed class OfferingCandidate"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","22","internal OfferingCandidate("
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","33","public string Id { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","35","public OfferingCandidateKind Kind { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","37","public SkillDefinition Skill { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","39","public SkillChoiceDefinition Choice { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","42","public sealed class OfferingOffer"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","44","internal OfferingOffer("
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","54","public MonsterModel Monster { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","56","public Prisoner Prisoner { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","58","public IReadOnlyList<OfferingCandidate> Candidates { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","61","public sealed class OfferingService"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","67","public OfferingService("
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","80","public OfferingOffer PendingOffer { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","82","public OfferingOffer GenerateCandidates("
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","111","public bool TryConfirm(string candidateId)"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","10","public sealed class RewardResult"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","12","internal RewardResult("
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","24","public StageRewardDefinition Definition { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","26","public int Gold { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","28","public int DarkTrace { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","30","public IReadOnlyList<string> PrisonerEnemyIds { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","32","public float ManifestSuccessChance =>"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","38","public sealed class RewardService"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","44","public RewardService("
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","57","public RewardResult GenerateAndGrant("
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","80","public RewardResult GenerateAndGrant(StageManager stage)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","12","public sealed class StageManager"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","24","public StageManager("
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","36","public StageManager("
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","62","public RunSessionModel Session { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","64","public int Gold => gold;"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","66","public int DarkTrace => darkTrace;"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","68","public bool IsCombatActive { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","70","public StageDayDefinition CurrentDayDefinition { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","72","public IReadOnlyList<UnitBaseModel> FieldUnits =>"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","75","public IReadOnlyList<UnitBaseModel> LivingFieldUnits"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","93","public event Action<bool> CombatResolved;"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","95","public void AddGold(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","100","public bool CanSpendGold(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","105","public bool SpendGold(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","116","public void AddDarkTrace(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","124","public bool CanSpendDarkTrace(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","129","public bool SpendDarkTrace(int amount)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","140","public bool TryRegisterFieldUnit(UnitBaseModel unit)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","151","public bool TryUnregisterFieldUnit(UnitBaseModel unit)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","156","public void ClearFieldUnits()"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","161","public void ConfigureSpawnManager(SpawnManager manager)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","178","public void ConnectCombat("
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","198","public void DisconnectCombat()"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","209","public void StartCurrentDay()"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","242","public void TickSpawnSequence(float deltaTime)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","253","public void EvaluateCombatCompletion()"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","279","public bool CompleteRewardAndAdvance()"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","297","public bool PlaceManifestedMonster(MonsterModel monster)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","308","internal bool OwnsSpawnManager(SpawnManager manager)"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","314","internal SpawnManager ActiveSpawnManager =>"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","16","public sealed class SpawnedEnemyRecord"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","18","internal SpawnedEnemyRecord("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","28","public EnemyModel Model { get; }"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","30","public StageEncounterDefinition Encounter { get; }"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","32","public bool IsBoss { get; }"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","34","public bool GuaranteesPrisoner =>"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","38","public sealed class SpawnManager"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","52","public SpawnManager("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","67","public bool HasPendingSpawns => nextIndex < pending.Count;"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","69","public IReadOnlyList<SpawnedEnemyRecord> SpawnedEnemies =>"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","72","public void BeginEncounter("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","151","public int Tick(float deltaTime)"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","175","public MonsterModel CreateMonsterModel("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","202","public bool PlaceManifestedMonster("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","394","public SpawnEntry("
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","404","public StageEncounterDefinition Encounter { get; }"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","406","public bool IsBoss { get; }"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","408","public float Delay { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","5","public readonly struct CombatVector2 : IEquatable<CombatVector2>"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","7","public CombatVector2(float x, float y)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","18","public float X { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","20","public float Y { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","22","public float SqrMagnitude => (X * X) + (Y * Y);"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","24","public float Magnitude => (float)Math.Sqrt(SqrMagnitude);"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","26","public CombatVector2 Normalized"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","37","public static CombatVector2 operator +(CombatVector2 left, CombatVector2 right)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","42","public static CombatVector2 operator -(CombatVector2 left, CombatVector2 right)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","47","public static CombatVector2 operator *(CombatVector2 value, float multiplier)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","52","public static float Distance(CombatVector2 left, CombatVector2 right)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","57","public bool Equals(CombatVector2 other)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","62","public override bool Equals(object obj)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","67","public override int GetHashCode()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","8","public sealed class EnemyModel : UnitBaseModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","10","public EnemyModel("
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","24","public EnemyModel("
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","45","public EnemyDefinition EnemyDefinition { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","47","public EnemySkillBucket SkillBucket { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","49","public bool AutoAttackEnabled { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","51","public bool HasContactedNexus { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","53","public void SetAutoAttackEnabled(bool enabled)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","58","public void MarkNexusContact()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","63","public void ResetForNextDay()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","10","public sealed class MonsterModel : UnitBaseModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","12","public MonsterModel("
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","30","public MonsterDefinition MonsterDefinition { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","32","public MonsterSkillBucket SkillBucket { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","34","public bool AutoAttackEnabled { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","36","public bool AutoSkillEnabled { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","38","public void SetAutoAttackEnabled(bool enabled)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","43","public void SetAutoSkillEnabled(bool enabled)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","48","public void ResetForNextDay(bool isSelectedMonster)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/NexusModel.cs","3","public sealed class NexusModel : UnitBaseModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/NexusModel.cs","5","public NexusModel(float maximumHealth)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/NexusModel.cs","10","public float ApplyNexusDamage(float amount)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","10","public abstract class UnitBaseModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","21","protected UnitBaseModel(UnitDefinition definition, float maximumHealth)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","36","public UnitDefinition Definition { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","38","public float MaximumHealth { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","40","public float CurrentHealth { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","42","public float CurrentShield { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","44","public bool IsAlive => CurrentHealth > 0f;"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","46","public CombatVector2 Position { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","48","public IReadOnlyList<StatusEffect> StatusEffects => readOnlyStatusEffects;"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","50","public IReadOnlyList<RuntimeCombatModifier> RuntimeModifiers =>"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","53","public event Action<StatusEffect> StatusExpired;"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","55","public bool CanMove => ResolveStatusPermission(effect => effect.Definition.can_move);"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","57","public bool CanAct => ResolveStatusPermission(effect => effect.Definition.can_act);"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","59","public bool CanUseSpecialSkill =>"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","62","public float ActionSpeedMultiplier =>"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","70","public float MoveSpeedMultiplier =>"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","78","public void SetPosition(CombatVector2 position)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","83","public float ApplyDamage(float amount)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","88","public float ApplyDamage("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","123","public float Heal(float amount)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","136","public bool TryAddShield(float amount)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","141","public bool TryAddShield("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","155","public bool TryAddShield("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","211","public void ClearShield()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","217","public float RemoveShield(UnitBaseModel source, string skillId)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","222","public float RemoveShield("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","258","public bool HasShieldFrom(string skillId)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","280","public StatusEffect ApplyStatus("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","329","public bool RemoveStatus(StatusEffect effect)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","334","public int ConsumeStatus(string statusId, float ratio)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","362","public RuntimeCombatModifier AddRuntimeModifier("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","381","public float ResolveRuntimeModifier(string kind, string filter = null)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","401","public void TickStatusEffects(float deltaTime)"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","424","public void ClearStatusEffects()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","430","protected void ResetVitalsAndStatuses()"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","441","public ShieldLayer("
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","453","public UnitBaseModel Source { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","455","public string SkillId { get; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","457","public float Amount { get; set; }"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","459","public long Version { get; set; }"
